season,beta,kappa,seed,start_month,moore,suit_thresh,latency_period,a_s,a_l,a_ld,cluster
2,2,1000,0,5,3,0,3,50,75,25,238
2,2,1000,0,5,3,0,3,200,0,400,221
2,2,500,1,5,2,0,2,50,50,0,39
2,2,500,1,5,1,0,3,50,0,200,274
2,2,1000,0,4,2,0,3,150,25,50,289
2,1,500,0,4,2,0,3,150,75,50,307
2,2,500,0,5,2,0,3,75,50,50,200
2,1,1000,1,5,1,0,3,400,0,50,278
2,1,1000,1,5,2,0,1,600,0,0,416
2,1,500,0,5,2,0,3,100,0,50,187
2,1,1000,0,4,2,0,3,400,100,50,308
2,1,500,0,4,2,0,3,100,50,150,304
2,2,500,0,5,2,0,1,200,0,0,19
2,2,1000,0,3,1,0,2,25,0,5,404
2,0,500,1,3,3,0,2,600,0,0,148
2,1,500,0,4,3,0,3,50,75,25,355
1,1,1000,0,3,3,0,2,300,100,0,72
1,1,500,1,4,3,0,2,300,0,0,144
1,0,500,1,5,2,0,2,400,100,0,58
2,2,1000,0,4,3,0,3,150,100,25,356
2,2,500,0,4,3,0,2,600,600,0,97
2,2,1000,0,4,2,0,3,100,0,50,323
2,2,1000,0,4,2,0,3,125,25,100,298
2,2,500,0,5,3,0,3,200,50,150,213
2,1,1000,0,4,3,0,3,100,50,150,374
2,1,1000,0,5,3,0,3,50,100,100,247
2,1,1000,0,5,3,0,3,50,0,100,260
2,0,1000,0,5,1,0,3,400,0,50,271
2,1,500,0,4,3,0,3,100,50,25,354
2,2,1000,0,4,2,0,3,100,75,150,297
2,1,1000,0,5,2,0,3,400,100,100,176
2,0,500,0,5,1,0,3,100,0,50,267
2,0,1000,0,4,3,0,2,200,50,0,71
2,1,1000,0,5,3,0,3,50,25,125,247
2,2,1000,0,5,3,0,3,25,25,125,236
1,1,500,0,5,3,0,2,400,400,0,100
2,0,500,0,5,1,0,3,100,50,125,262
1,1,1000,0,5,3,0,2,150,50,0,108
2,2,1000,0,5,2,0,3,50,25,75,200
2,0,500,0,5,1,0,3,125,25,75,262
1,0,500,0,3,3,0,2,600,400,0,93
1,1,1000,1,5,2,0,2,50,100,0,38
2,2,500,0,5,2,0,3,125,75,50,196
2,1,500,0,4,3,0,3,400,100,50,376
1,0,1000,1,4,2,0,1,200,0,0,425
2,1,500,0,4,3,0,3,50,100,25,354
2,0,500,1,4,2,0,2,20,15,0,69
2,0,500,0,5,2,0,3,25,0,75,264
2,1,500,1,4,2,0,1,600,0,0,421
2,2,1000,0,3,3,0,2,200,100,0,70
1,1,1000,0,5,3,0,2,400,400,0,100
1,0,1000,1,5,2,0,2,600,600,0,53
2,0,1000,1,4,2,0,1,200,0,0,425
2,1,500,0,3,3,0,2,200,400,0,92
2,2,1000,0,4,3,0,3,125,100,125,333
1,2,500,1,4,3,0,2,150,0,0,150
2,2,500,0,5,3,0,3,150,100,150,204
2,1,500,0,4,3,0,3,150,25,125,360
2,1,1000,0,5,2,0,3,25,25,150,203
2,1,1000,1,5,1,0,3,100,0,200,274
2,1,500,0,4,3,0,3,100,0,125,366
2,2,1000,0,5,2,0,3,50,25,150,202
2,1,500,0,5,3,0,3,300,100,200,253
2,2,500,0,4,3,0,3,125,25,125,330
2,2,500,1,4,2,0,2,20,20,0,68
2,0,1000,0,3,3,0,2,200,400,0,92
2,0,1000,0,5,1,0,3,150,25,125,262
2,2,500,0,4,2,0,3,150,50,75,299
2,2,1000,0,5,2,0,3,75,75,100,195
2,1,1000,0,4,2,0,3,200,0,50,320
2,1,1000,1,4,1,0,3,125,0,25,402
1,2,500,0,4,3,0,2,400,200,0,93
2,1,1000,0,4,3,0,3,100,100,150,374
2,2,500,0,4,2,0,1,100,0,0,3
2,2,1000,0,5,3,0,3,25,0,75,235
2,2,500,1,4,2,0,2,200,50,0,33
1,1,500,0,5,3,0,2,200,600,0,105
2,1,500,0,5,3,0,3,150,75,50,240
2,0,500,0,3,1,0,3,75,0,25,383
2,1,500,1,5,1,0,3,150,0,150,274
2,2,500,0,4,2,0,3,400,600,200,295
1,1,500,0,4,1,0,3,300,0,150,414
2,1,500,0,5,2,0,3,600,400,600,171
2,2,1000,0,5,2,0,3,300,50,200,165
2,2,1000,0,4,2,0,3,200,0,400,327
2,2,1000,0,5,3,0,3,150,25,50,216
1,0,1000,0,3,2,0,1,150,0,0,17
2,2,500,0,4,3,0,3,75,25,125,342
1,2,500,0,4,3,0,2,100,100,0,88
2,0,500,0,4,1,0,3,150,0,25,380
2,1,1000,0,5,3,0,3,75,50,50,245
2,2,1000,0,5,3,0,3,100,100,25,229
2,2,500,0,5,2,0,3,125,50,150,166
2,1,1000,0,5,3,0,3,600,200,200,252
2,1,500,0,5,2,0,3,150,50,150,175
2,0,500,0,3,1,0,3,100,0,125,381
2,2,1000,0,5,2,0,3,50,0,50,287
2,1,500,0,4,3,0,3,125,50,75,361
2,1,1000,0,4,2,0,3,600,0,200,315
2,2,1000,0,4,2,0,3,150,0,200,327
2,1,1000,1,3,2,0,2,600,400,0,64
2,1,1000,0,5,3,0,3,75,0,150,260
1,1,1000,1,5,2,0,2,100,50,0,46
1,2,1000,0,5,2,0,3,50,0,50,398
2,1,500,1,3,2,0,2,150,100,0,27
2,0,1000,0,3,3,0,2,400,600,0,94
2,1,1000,0,5,2,0,3,100,25,125,175
2,2,1000,0,5,3,0,3,150,100,100,204
2,1,1000,0,5,2,0,3,150,25,25,199
2,2,1000,1,3,2,0,2,200,200,0,34
2,2,500,0,4,3,0,3,600,0,600,347
2,1,1000,0,4,2,0,3,400,50,200,313
2,1,1000,0,4,3,0,3,600,400,400,367
2,2,1000,0,5,3,0,3,300,0,100,225
2,0,500,0,5,3,0,2,600,600,0,101
2,2,500,0,5,3,0,3,200,600,600,213
1,2,500,1,4,2,0,2,200,50,0,33
2,1,500,0,3,3,0,2,400,600,0,94
2,0,1000,1,3,2,0,2,150,100,0,27
1,2,500,1,4,2,0,2,400,100,0,30
1,1,1000,0,4,1,0,3,300,0,150,414
2,0,1000,0,3,2,0,1,150,0,0,17
2,2,1000,0,4,3,0,3,600,600,400,335
2,1,1000,0,3,2,0,3,150,50,25,385
1,2,500,0,5,3,0,2,50,50,0,115
1,0,500,1,5,2,0,1,600,0,0,416
1,1,1000,0,5,3,0,2,200,600,0,105
2,1,1000,0,4,3,0,3,200,100,200,368
2,0,1000,0,5,1,0,3,150,25,75,262
2,0,500,0,5,1,0,3,100,25,25,266
1,2,500,0,3,3,0,2,200,0,0,128
1,1,500,0,5,1,0,1,600,600,0,433
2,2,1000,0,4,3,0,2,600,600,0,97
2,0,500,0,4,1,0,3,50,0,50,377
1,0,500,0,5,3,0,2,400,0,0,125
1,2,500,1,3,2,0,2,600,400,0,64
2,0,500,0,5,1,0,3,125,0,150,268
2,1,1000,0,4,2,0,3,100,75,75,306
2,1,500,0,4,3,0,3,50,50,100,359
2,2,500,0,5,3,0,3,400,200,200,209
2,2,1000,0,5,2,0,3,50,0,150,191
1,1,1000,1,5,3,0,2,150,0,0,152
2,1,500,0,4,3,0,3,150,75,100,360
1,0,500,1,4,2,0,2,100,50,0,24
2,2,500,0,5,2,0,3,150,0,75,188
2,2,500,0,4,3,0,3,125,75,100,333
2,1,1000,0,5,3,0,3,50,25,25,238
2,1,1000,0,4,3,0,3,100,100,75,360
2,2,500,1,5,1,0,3,75,0,125,275
2,1,1000,1,5,1,0,2,20,0,10,396
2,1,1000,0,4,2,0,3,600,600,200,309
2,1,500,0,4,3,0,3,200,0,200,364
2,1,1000,1,4,2,0,2,400,100,0,30
2,2,1000,0,5,2,0,3,75,25,125,202
2,2,500,0,4,3,0,3,100,25,150,330
2,2,500,0,5,3,0,3,200,0,400,221
1,2,1000,0,5,1,0,1,100,100,0,443
2,2,1000,0,4,2,0,3,600,400,200,294
2,2,500,0,4,2,0,3,150,25,50,289
2,1,500,1,5,1,0,2,15,0,5,397
2,2,1000,0,4,2,0,3,125,75,125,297
2,2,500,0,4,3,0,3,400,400,400,334
1,1,1000,0,5,1,0,1,150,50,0,439
1,1,500,1,5,2,0,2,50,50,0,39
2,1,1000,0,4,3,0,2,100,100,0,88
2,2,500,0,4,2,0,3,300,0,100,326
2,1,1000,1,5,3,0,2,150,0,0,152
2,1,500,1,5,1,0,3,100,0,25,276
2,2,1000,0,5,2,0,3,200,100,50,197
2,0,500,1,4,2,0,2,100,50,0,24
2,0,1000,1,4,2,0,2,400,50,0,32
2,1,1000,0,4,3,0,3,125,50,125,374
1,0,500,1,4,2,0,2,400,200,0,65
2,1,500,0,5,2,0,3,150,100,125,175
2,2,1000,0,4,3,0,3,300,100,100,336
2,1,1000,0,4,3,0,2,300,50,0,73
2,0,500,0,5,1,0,1,200,600,0,435
2,2,500,0,5,3,0,3,75,75,25,229
1,1,500,0,5,2,0,1,200,0,0,19
2,2,500,0,5,3,0,3,150,0,200,221
2,2,1000,0,5,2,0,3,600,200,400,162
2,2,1000,1,4,1,0,3,100,0,25,402
2,1,500,0,4,3,0,3,75,100,50,362
2,2,1000,0,5,2,0,3,600,0,600,183
1,1,1000,0,5,1,0,1,600,600,0,433
2,0,500,0,5,1,0,3,125,50,50,261
2,1,1000,0,5,3,0,3,75,25,150,246
2,2,500,1,4,3,0,2,300,0,0,146
2,2,500,0,4,2,0,3,200,200,600,292
2,2,1000,0,4,3,0,3,50,100,150,343
2,2,1000,0,5,3,0,3,100,50,100,205
2,1,1000,0,5,2,0,3,125,25,150,175
1,1,1000,0,4,3,0,2,50,50,0,114
2,2,500,0,5,3,0,3,75,100,100,233
2,1,500,0,4,3,0,3,125,25,50,361
2,2,1000,0,4,3,0,3,125,75,50,340
2,2,1000,0,5,3,0,2,150,0,0,135
2,2,500,0,4,3,0,3,125,0,50,352
2,1,1000,0,5,2,0,3,100,75,100,174
2,2,500,0,5,2,0,3,125,100,75,197
1,2,500,0,4,3,0,2,400,50,0,73
2,1,500,0,5,2,0,3,150,100,75,174
1,1,1000,0,4,1,0,3,150,0,125,410
2,1,1000,0,4,3,0,2,400,200,0,93
2,2,500,0,5,3,0,3,50,75,75,232
1,0,500,0,3,3,0,2,100,0,0,130
1,2,500,0,5,2,0,2,20,0,5,390
2,0,500,0,4,3,0,2,150,50,0,78
2,1,500,0,4,3,0,2,400,0,0,120
1,0,500,1,4,2,0,2,100,100,0,42
2,0,1000,0,5,1,0,3,150,50,50,261
2,0,500,1,4,2,0,2,50,100,0,36
1,0,500,0,4,3,0,2,400,100,0,82
2,2,500,1,5,2,0,2,600,600,0,53
2,2,500,0,4,3,0,3,50,25,150,343
2,0,500,0,4,2,0,1,200,0,0,2
2,2,1000,1,5,1,0,3,150,0,50,277
1,0,500,1,4,2,0,2,50,100,0,36
2,2,1000,0,5,2,0,3,75,0,100,191
2,1,1000,0,4,3,0,3,300,0,200,370
2,2,1000,0,5,3,0,3,150,50,75,207
2,2,500,0,4,3,0,3,300,100,150,336
2,0,500,0,5,1,0,1,400,400,0,432
2,1,500,0,4,2,0,3,125,100,100,306
2,0,1000,0,5,1,0,3,150,0,150,268
2,0,500,0,5,1,0,3,100,0,100,271
1,0,500,0,4,3,0,2,150,50,0,78
2,2,500,0,4,3,0,3,75,75,100,342
1,2,1000,0,5,1,0,1,400,200,0,438
1,1,500,0,4,1,0,3,150,0,125,410
2,2,500,0,5,2,0,3,100,50,125,167
2,1,1000,0,4,3,0,2,50,50,0,114
2,1,500,0,4,3,0,3,150,100,200,372
2,1,500,0,4,3,0,3,75,0,50,353
2,1,1000,0,5,3,0,3,75,25,75,247
2,2,1000,0,5,2,0,3,75,100,125,195
2,2,500,1,5,1,0,3,400,0,100,280
2,2,500,0,4,3,0,2,400,50,0,73
2,1,500,1,4,1,0,3,150,0,50,403
2,1,500,0,4,2,0,3,75,0,100,317
1,1,1000,0,5,1,0,3,150,25,150,400
2,0,500,1,4,2,0,2,50,50,0,37
2,1,1000,0,5,2,0,3,150,0,100,189
1,2,1000,0,5,3,0,2,150,0,0,135
2,2,1000,0,5,3,0,3,125,100,50,206
2,2,1000,0,5,3,0,3,50,75,75,231
2,1,500,0,4,3,0,3,150,100,125,360
2,1,1000,0,4,2,0,3,200,50,200,312
2,2,500,0,5,2,0,3,100,50,200,166
2,2,1000,0,5,2,0,3,300,100,100,169
2,0,500,0,3,1,0,3,100,0,75,382
1,1,1000,0,5,3,0,2,150,100,0,106
2,2,500,0,5,2,0,3,400,400,400,163
1,1,1000,0,4,1,0,3,200,0,400,413
2,0,1000,1,3,2,0,2,200,600,0,62
1,1,1000,1,4,2,0,1,100,0,0,427
1,1,500,0,5,3,0,2,400,50,0,84
2,1,500,0,5,3,0,3,125,0,50,217
2,2,1000,0,4,2,0,3,300,50,50,288
2,2,1000,0,3,3,0,2,400,200,0,83
2,1,500,0,3,2,0,1,150,0,0,17
2,1,500,0,4,3,0,3,50,75,75,362
1,2,1000,1,4,2,0,2,20,20,0,68
2,1,500,0,4,2,0,3,100,50,100,306
2,2,500,0,5,3,0,3,200,200,600,213
2,1,500,1,3,2,0,2,200,600,0,62
1,0,1000,0,5,3,0,2,600,400,0,101
1,2,500,0,4,3,0,2,200,100,0,86
1,1,500,0,4,1,0,3,200,0,50,408
2,2,500,0,5,1,0,1,200,400,0,436
2,2,1000,0,4,3,0,3,150,100,75,333
1,1,1000,1,5,2,0,2,400,600,0,52
1,2,500,0,3,3,0,2,600,0,0,119
2,2,1000,0,4,3,0,3,125,0,50,352
1,1,500,0,4,1,0,3,150,0,200,414
1,0,500,1,5,2,0,1,200,0,0,419
2,1,500,0,5,2,0,3,125,0,125,189
2,2,1000,0,4,3,0,3,600,200,400,335
2,1,500,1,5,1,0,3,300,0,200,279
1,2,1000,0,4,1,0,3,600,0,200,415
2,2,500,0,4,2,0,3,400,200,200,295
1,0,500,1,3,2,0,2,600,600,0,61
2,0,1000,0,5,1,0,3,75,0,50,270
2,1,500,0,4,3,0,3,75,100,125,359
1,1,1000,0,4,1,0,3,150,0,200,414
2,1,1000,0,4,3,0,3,150,25,75,372
1,1,500,1,5,2,0,2,400,600,0,52
2,2,1000,1,4,2,0,2,20,20,0,68
1,0,1000,1,3,3,0,2,50,0,0,159
2,1,500,0,5,2,0,3,125,50,25,199
2,1,500,0,4,2,0,3,125,100,50,307
2,2,500,0,4,2,0,3,150,100,50,289
2,0,500,0,4,1,0,3,400,0,150,379
2,2,1000,0,4,3,0,2,400,50,0,73
1,1,500,1,5,3,0,2,400,0,0,137
2,2,500,0,4,3,0,3,100,75,50,340
2,2,1000,0,5,3,0,3,600,400,200,210
2,0,1000,0,4,1,0,3,125,0,75,378
1,1,500,0,4,1,0,3,200,0,400,413
2,2,1000,0,4,2,0,3,300,0,150,326
1,1,500,0,5,3,0,2,150,100,0,106
2,2,500,0,5,2,0,3,75,0,100,191
2,1,1000,1,4,2,0,1,100,0,0,427
2,1,1000,0,5,3,0,3,600,600,200,252
1,2,1000,1,5,2,0,2,300,100,0,58
2,1,500,0,5,3,0,2,400,50,0,84
2,2,500,1,5,1,0,3,150,0,50,277
2,1,500,1,4,2,0,1,200,0,0,425
2,2,1000,1,5,1,0,3,75,0,125,274
2,2,1000,1,5,1,0,3,600,0,400,281
2,2,500,0,5,1,0,1,400,600,0,434
2,1,500,0,5,3,0,3,125,100,100,243
2,2,500,0,5,3,0,3,150,0,125,221
2,2,1000,0,5,2,0,3,150,75,100,168
1,1,1000,1,5,2,0,2,200,400,0,59
2,2,500,0,5,2,0,3,300,100,150,165
2,2,1000,0,5,2,0,3,150,0,75,188
2,2,1000,1,3,2,0,2,400,100,0,26
2,2,500,0,5,2,0,3,400,0,400,184
2,1,500,1,3,2,0,2,400,400,0,64
1,2,500,0,5,3,0,2,300,0,0,126
2,1,500,0,4,2,0,3,400,0,200,315
2,0,500,1,5,2,0,2,600,400,0,53
2,2,500,0,5,2,0,3,50,0,50,287
2,0,1000,1,4,2,0,1,600,0,0,421
1,2,1000,1,5,2,0,2,600,200,0,54
2,1,1000,0,5,3,0,3,150,50,100,242
2,1,500,0,5,2,0,3,100,50,75,193
2,2,1000,0,4,2,0,1,100,0,0,3
2,2,500,0,5,3,0,3,25,0,75,235
2,1,1000,0,4,2,0,3,75,75,125,304
2,1,500,0,4,1,0,2,25,0,25,282
2,0,1000,1,3,2,0,2,400,400,0,64
2,1,500,0,4,2,0,3,150,0,75,317
2,1,1000,0,3,3,0,2,600,600,0,94
2,1,500,0,5,2,0,3,150,100,200,177
1,2,500,1,4,2,0,2,200,200,0,66
2,1,500,0,5,3,0,3,25,25,50,238
2,2,500,0,5,2,0,3,50,0,150,191
2,2,500,1,4,1,0,3,100,0,25,402
1,2,1000,0,4,2,0,1,100,0,0,3
2,2,1000,0,5,3,0,3,75,75,25,229
1,2,500,0,5,2,0,3,50,0,150,398
1,0,1000,0,4,3,0,2,50,0,0,133
2,1,500,0,5,2,0,3,75,50,125,192
2,2,1000,1,5,1,0,3,400,0,150,279
2,1,1000,1,5,1,0,3,200,0,200,279
2,2,500,0,5,3,0,3,400,50,150,209
2,2,500,0,5,3,0,3,150,50,25,227
2,1,500,0,4,3,0,3,200,100,50,361
2,0,500,1,4,3,0,2,400,0,0,144
2,2,1000,0,4,3,0,3,75,75,150,342
2,0,1000,0,3,1,0,3,25,0,50,384
2,2,500,0,5,3,0,3,150,75,125,204
2,1,500,0,4,3,0,3,75,75,25,354
2,1,500,0,5,3,0,3,125,75,125,243
1,1,500,1,5,2,0,2,200,400,0,59
2,2,1000,0,4,3,0,3,50,25,100,343
1,0,1000,1,4,2,0,1,600,0,0,421
1,1,500,1,3,3,0,2,100,0,0,156
2,2,1000,0,3,3,0,2,100,100,0,80
2,2,1000,0,5,2,0,3,125,100,125,168
1,1,500,0,3,2,0,1,300,0,0,5
1,0,500,1,4,2,0,2,200,100,0,31
2,1,1000,0,4,3,0,3,150,50,50,360
1,0,1000,0,5,2,0,1,50,0,0,21
2,2,500,0,4,2,0,3,150,100,150,293
1,0,1000,0,4,3,0,2,400,0,0,120
2,1,1000,0,4,2,0,3,150,75,150,312
2,1,500,0,5,1,0,1,400,50,0,441
2,1,500,1,5,2,0,2,200,50,0,41
2,2,500,0,5,3,0,3,300,50,100,211
1,0,1000,0,5,1,0,1,400,600,0,434
2,2,1000,0,4,3,0,3,150,50,150,333
2,0,500,0,4,2,0,1,600,0,0,8
2,1,500,0,4,3,0,2,300,100,0,82
2,2,1000,0,4,2,0,3,150,0,125,327
2,1,1000,0,4,3,0,3,100,0,50,366
2,0,1000,0,4,3,0,2,300,100,0,82
2,1,1000,0,5,2,0,3,100,100,150,175
2,2,1000,1,4,2,0,2,200,50,0,33
2,0,500,1,3,2,0,2,300,50,0,28
2,1,500,0,4,2,0,3,300,100,200,314
1,2,1000,1,4,3,0,2,300,0,0,146
2,2,1000,0,4,3,0,3,400,0,400,346
2,1,1000,0,3,3,0,2,100,50,0,77
2,0,500,0,4,1,0,3,50,0,100,377
2,1,500,0,4,3,0,3,300,50,200,375
1,0,500,1,3,2,0,2,300,50,0,28
2,1,1000,0,4,3,0,3,400,100,100,375
2,2,1000,0,4,2,0,3,150,50,25,291
2,1,1000,0,5,3,0,3,125,75,75,243
2,2,500,0,5,2,0,3,75,25,25,201
2,2,1000,1,4,3,0,2,300,0,0,144
2,2,500,0,5,2,0,3,50,25,100,202
1,1,500,0,5,1,0,1,400,50,0,441
2,1,1000,1,4,2,0,2,200,200,0,66
1,1,500,1,5,2,0,2,200,50,0,41
2,0,1000,0,4,3,0,2,400,0,0,120
2,0,1000,0,5,1,0,3,300,0,200,269
1,2,500,0,3,3,0,2,600,600,0,94
1,2,500,1,5,2,0,1,100,0,0,424
2,1,1000,0,4,3,0,3,150,0,150,363
2,0,500,0,5,1,0,3,200,0,100,268
2,2,1000,1,4,2,0,2,600,400,0,47
2,1,500,0,3,1,0,2,15,0,15,405
2,1,1000,0,3,1,0,2,25,0,15,406
2,1,1000,1,5,1,0,3,100,0,125,274
2,1,500,0,4,3,0,3,100,0,200,363
2,1,1000,0,5,3,0,3,100,75,25,228
2,1,1000,0,4,3,0,2,300,0,0,116
2,1,500,0,5,2,0,3,50,50,150,203
1,2,1000,0,5,1,0,1,200,100,0,445
2,2,1000,0,4,2,0,3,150,100,100,293
1,0,500,0,4,3,0,2,200,200,0,90
2,2,1000,0,5,2,0,3,400,100,50,198
2,2,500,0,5,2,0,3,50,25,75,200
2,1,1000,0,5,3,0,3,150,0,25,230
2,0,500,0,5,1,0,1,150,100,0,442
2,1,1000,0,5,2,0,3,200,100,200,177
1,1,500,0,5,2,0,1,600,0,0,12
2,2,1000,0,5,2,0,3,600,600,400,162
2,2,500,0,5,3,0,3,150,25,100,204
1,0,1000,0,5,1,0,1,200,400,0,436
2,1,500,0,5,3,0,3,125,25,100,243
2,2,500,0,5,3,0,3,300,50,50,215
2,2,500,0,5,3,0,2,600,400,0,101
2,2,1000,0,4,3,0,3,50,75,125,343
2,2,500,0,4,2,0,3,200,600,600,292
2,2,500,0,5,3,0,2,150,0,0,135
2,1,1000,0,5,3,0,3,150,100,25,228
2,1,1000,0,5,2,0,3,600,400,400,170
2,1,500,0,5,3,0,3,100,75,150,243
2,1,1000,1,3,2,0,2,150,50,0,29
2,0,1000,0,4,3,0,2,600,200,0,93
1,0,1000,0,5,1,0,3,125,0,25,273
2,2,1000,0,5,2,0,3,150,25,125,166
2,2,1000,0,5,2,0,3,100,75,50,196
2,1,500,0,5,2,0,3,100,25,50,196
2,0,500,0,5,1,0,3,100,50,200,262
2,1,1000,0,5,2,0,3,75,75,75,193
2,1,1000,0,4,2,0,3,300,100,50,308
2,1,500,0,4,3,0,3,600,400,600,369
2,2,500,0,5,3,0,3,300,0,150,225
2,2,500,0,5,3,0,3,400,600,200,209
2,0,500,0,5,1,0,3,200,0,600,272
2,1,1000,0,4,2,0,3,600,200,200,309
1,1,1000,0,4,3,0,2,300,0,0,116
2,1,1000,0,4,2,0,3,75,25,100,305
2,0,1000,0,4,1,0,3,25,0,150,377
2,0,500,0,4,1,0,3,75,0,150,379
2,1,1000,0,4,3,0,2,200,100,0,86
2,1,500,0,4,3,0,2,600,200,0,93
2,0,1000,1,4,3,0,2,150,0,0,150
1,1,1000,0,4,3,0,2,400,600,0,97
2,2,1000,0,4,3,0,3,400,400,400,334
2,2,500,0,3,3,0,2,100,100,0,80
1,2,500,1,4,2,0,1,200,0,0,425
2,2,500,0,4,3,0,3,300,100,100,336
2,2,1000,0,5,3,0,3,150,50,25,227
2,2,1000,0,5,2,0,3,75,0,150,188
2,2,500,0,4,3,0,3,75,75,150,342
1,1,500,0,5,2,0,3,50,0,50,398
2,0,500,0,5,1,0,3,100,0,150,268
2,1,1000,0,4,2,0,3,125,75,75,306
2,0,1000,0,5,1,0,3,150,0,100,268
2,1,500,0,4,2,0,3,125,100,150,304
2,1,500,0,5,3,0,2,300,0,0,126
2,1,1000,0,4,3,0,3,400,600,400,367
1,0,1000,1,4,2,0,2,600,400,0,47
1,2,500,1,5,2,0,2,200,100,0,57
2,1,500,0,4,3,0,3,200,600,200,375
2,2,500,0,5,2,0,3,600,200,400,162
2,1,1000,0,5,3,0,3,75,25,25,229
2,2,500,1,5,1,0,3,400,0,150,279
2,2,500,1,5,1,0,3,50,0,125,275
2,2,1000,0,4,2,0,3,200,200,600,292
2,1,500,0,4,2,0,3,75,0,150,317
2,1,1000,0,5,1,0,1,300,100,0,444
2,1,1000,0,5,2,0,3,150,0,150,179
2,1,500,0,4,3,0,3,300,100,50,376
1,2,1000,0,5,2,0,2,20,0,10,390
1,1,1000,1,4,2,0,2,150,100,0,43
1,1,500,1,4,2,0,2,150,100,0,43
1,1,1000,0,5,1,0,1,300,50,0,441
2,2,500,0,5,3,0,3,75,100,150,233
1,2,1000,0,4,3,0,2,300,100,0,82
2,1,1000,0,5,2,0,3,125,25,100,174
2,2,1000,0,5,3,0,3,100,50,150,205
1,0,1000,0,5,3,0,2,200,50,0,107
2,1,1000,1,4,2,0,2,50,100,0,36
2,2,500,0,5,2,0,3,125,100,25,199
2,1,500,0,5,2,0,3,150,100,25,199
2,2,500,0,4,2,0,3,100,0,50,323
2,1,1000,0,4,3,0,2,150,50,0,78
2,2,1000,0,5,3,0,3,400,200,200,209
2,1,1000,0,5,2,0,3,150,50,50,193
2,2,1000,1,5,1,0,3,50,0,200,274
2,2,1000,0,5,2,0,3,400,0,400,184
1,0,1000,1,4,3,0,2,150,0,0,150
2,2,1000,0,4,3,0,3,50,0,50,357
2,2,500,1,3,3,0,2,100,0,0,156
2,2,500,0,4,2,0,3,600,400,200,294
2,2,500,1,5,1,0,3,600,0,400,281
2,1,1000,0,3,2,0,3,150,25,50,386
2,1,500,0,5,2,0,3,400,600,600,171
2,2,1000,0,5,1,0,1,400,600,0,434
1,1,500,0,4,3,0,2,400,600,0,97
2,2,1000,0,5,3,0,3,150,0,125,221
2,0,500,0,5,1,0,3,100,50,50,261
2,2,500,1,3,2,0,2,400,100,0,26
2,2,500,0,4,2,0,3,300,0,150,326
2,1,500,1,5,1,0,3,100,0,75,275
1,2,500,0,5,3,0,2,200,200,0,104
2,1,500,0,5,3,0,3,200,0,50,259
2,1,500,0,4,3,0,3,100,25,50,362
2,2,1000,0,4,3,0,3,100,75,50,340
2,2,1000,0,4,3,0,3,300,100,150,336
2,2,1000,0,5,2,0,3,400,50,200,164
2,2,1000,0,4,2,0,3,100,25,125,298
1,0,500,0,4,3,0,2,300,0,0,116
2,0,1000,0,3,3,0,2,200,0,0,128
2,1,1000,0,5,3,0,3,50,75,150,246
2,2,1000,1,4,1,0,3,100,0,75,403
2,1,1000,1,4,2,0,2,100,50,0,24
2,0,500,0,4,3,0,2,600,400,0,95
2,2,1000,0,4,3,0,3,200,0,50,352
2,0,500,0,5,1,0,3,125,50,100,262
2,0,1000,0,5,3,0,2,50,50,0,115
1,2,1000,0,4,3,0,2,600,200,0,93
2,0,500,1,4,2,0,2,20,25,0,67
2,2,500,0,5,3,0,3,75,75,75,231
1,2,500,0,3,2,0,1,150,0,0,17
2,1,1000,0,5,3,0,3,75,25,100,246
2,2,1000,0,3,3,0,2,200,50,0,75
2,0,500,0,4,3,0,2,300,50,0,73
2,1,500,0,3,3,0,2,600,0,0,119
1,1,1000,0,4,3,0,2,200,400,0,103
2,2,1000,0,5,1,0,1,200,400,0,436
1,0,1000,0,5,3,0,2,50,50,0,115
1,1,500,0,4,3,0,2,200,400,0,103
1,0,1000,0,3,3,0,2,200,0,0,128
2,1,1000,0,5,1,0,1,600,200,0,438
2,2,1000,1,5,1,0,3,300,0,50,278
2,2,500,1,5,3,0,2,400,0,0,137
2,1,500,0,5,2,0,3,100,0,200,189
2,1,1000,0,4,2,0,3,100,75,25,290
1,0,500,0,4,3,0,2,300,50,0,73
2,0,500,0,5,1,0,3,125,0,100,268
2,2,1000,0,5,2,0,3,50,0,100,191
2,1,1000,0,4,2,0,3,300,50,200,313
2,1,500,0,5,1,0,1,200,100,0,445
2,1,500,0,4,3,0,3,50,50,150,359
2,0,1000,0,5,1,0,1,200,100,0,445
2,1,1000,0,4,3,0,3,100,100,25,354
2,1,500,0,4,3,0,3,150,75,150,372
2,2,500,0,3,3,0,2,400,200,0,83
2,2,500,0,4,2,0,3,300,50,50,288
2,1,1000,0,5,3,0,3,50,25,75,244
2,2,500,0,4,3,0,3,125,75,150,333
2,2,500,0,5,2,0,3,150,0,25,190
2,2,1000,0,5,2,0,3,50,75,125,202
2,1,500,1,4,1,0,3,300,0,50,403
2,2,500,0,4,3,0,3,100,25,100,330
2,1,1000,0,4,2,0,3,200,100,50,308
2,1,1000,0,5,3,0,3,75,0,100,260
1,2,500,0,5,1,0,1,600,200,0,438
2,1,500,0,4,3,0,3,125,50,25,354
2,1,1000,0,5,2,0,3,125,75,125,175
